Start	End	Direction	Weight
hsa:7471	hsa:7481	0	1
hsa:7471	hsa:7482	0	1
hsa:7471	hsa:7483	0	1
hsa:7471	hsa:7484	0	1
hsa:7471	hsa:80326	0	1
hsa:7471	hsa:81029	0	1
hsa:7471	hsa:89780	0	1
hsa:7471	hsa:4040	0	1
hsa:7471	hsa:4041	0	1
hsa:207	hsa:208	0	1
hsa:207	hsa:2932	0	1
hsa:207	hsa:2475	0	1
hsa:207	hsa:7157	0	1
hsa:7042	hsa:7043	0	1
hsa:7042	hsa:7046	0	1
hsa:10000	hsa:207	0	1
hsa:10000	hsa:208	0	1
hsa:10000	hsa:2932	0	1
hsa:10000	hsa:2475	0	1
hsa:10000	hsa:7157	0	1
hsa:8326	hsa:1855	0	1
hsa:8326	hsa:1856	0	1
hsa:8326	hsa:1857	0	1
hsa:208	hsa:2932	0	1
hsa:208	hsa:2475	0	1
hsa:208	hsa:7157	0	1
hsa:7043	hsa:7046	0	1
hsa:8324	hsa:8325	0	1
hsa:8324	hsa:8326	0	1
hsa:8324	hsa:1855	0	1
hsa:8324	hsa:1856	0	1
hsa:8324	hsa:1857	0	1
hsa:7040	hsa:7042	0	1
hsa:7040	hsa:7043	0	1
hsa:7040	hsa:7046	0	1
hsa:8325	hsa:8326	0	1
hsa:8325	hsa:1855	0	1
hsa:8325	hsa:1856	0	1
hsa:8325	hsa:1857	0	1
hsa:8322	hsa:8323	0	1
hsa:8322	hsa:8324	0	1
hsa:8322	hsa:8325	0	1
hsa:8322	hsa:8326	0	1
hsa:8322	hsa:1855	0	1
hsa:8322	hsa:1856	0	1
hsa:8322	hsa:1857	0	1
hsa:8323	hsa:8324	0	1
hsa:8323	hsa:8325	0	1
hsa:8323	hsa:8326	0	1
hsa:8323	hsa:1855	0	1
hsa:8323	hsa:1856	0	1
hsa:8323	hsa:1857	0	1
hsa:7046	hsa:7048	0	1
hsa:7976	hsa:8321	0	1
hsa:7976	hsa:8322	0	1
hsa:7976	hsa:8323	0	1
hsa:7976	hsa:8324	0	1
hsa:7976	hsa:8325	0	1
hsa:7976	hsa:8326	0	1
hsa:7976	hsa:1855	0	1
hsa:7976	hsa:1856	0	1
hsa:7976	hsa:1857	0	1
hsa:1452	hsa:1499	0	1
hsa:8321	hsa:8322	0	1
hsa:8321	hsa:8323	0	1
hsa:8321	hsa:8324	0	1
hsa:8321	hsa:8325	0	1
hsa:8321	hsa:8326	0	1
hsa:8321	hsa:1855	0	1
hsa:8321	hsa:1856	0	1
hsa:8321	hsa:1857	0	1
hsa:324	hsa:122011	0	1
hsa:324	hsa:1452	0	1
hsa:2535	hsa:7855	0	1
hsa:2535	hsa:7976	0	1
hsa:2535	hsa:8321	0	1
hsa:2535	hsa:8322	0	1
hsa:2535	hsa:8323	0	1
hsa:2535	hsa:8324	0	1
hsa:2535	hsa:8325	0	1
hsa:2535	hsa:8326	0	1
hsa:2535	hsa:1855	0	1
hsa:2535	hsa:1856	0	1
hsa:2535	hsa:1857	0	1
hsa:4088	hsa:1026	0	1
hsa:4088	hsa:1030	0	1
hsa:4088	hsa:4089	0	1
hsa:10297	hsa:324	0	1
hsa:10297	hsa:122011	0	1
hsa:10297	hsa:1452	0	1
hsa:122011	hsa:1452	0	1
hsa:122011	hsa:1499	0	1
hsa:7855	hsa:7976	0	1
hsa:7855	hsa:8321	0	1
hsa:7855	hsa:8322	0	1
hsa:7855	hsa:8323	0	1
hsa:7855	hsa:8324	0	1
hsa:7855	hsa:8325	0	1
hsa:7855	hsa:8326	0	1
hsa:7855	hsa:1855	0	1
hsa:7855	hsa:1856	0	1
hsa:7855	hsa:1857	0	1
hsa:7048	hsa:4087	0	1
hsa:7048	hsa:4088	0	1
hsa:8313	hsa:10297	0	1
hsa:8313	hsa:324	0	1
hsa:4087	hsa:4088	0	1
hsa:4087	hsa:1026	0	1
hsa:4087	hsa:1030	0	1
hsa:4087	hsa:4089	0	1
hsa:11211	hsa:2535	0	1
hsa:11211	hsa:7855	0	1
hsa:11211	hsa:7976	0	1
hsa:11211	hsa:8321	0	1
hsa:11211	hsa:8322	0	1
hsa:11211	hsa:8323	0	1
hsa:11211	hsa:8324	0	1
hsa:11211	hsa:8325	0	1
hsa:11211	hsa:8326	0	1
hsa:11211	hsa:1855	0	1
hsa:11211	hsa:1856	0	1
hsa:11211	hsa:1857	0	1
hsa:8312	hsa:8313	0	1
hsa:8312	hsa:10297	0	1
hsa:8312	hsa:324	0	1
hsa:10023	hsa:23401	0	1
hsa:2932	hsa:8312	0	1
hsa:2932	hsa:8313	0	1
hsa:4041	hsa:11211	0	1
hsa:4041	hsa:2535	0	1
hsa:4041	hsa:7855	0	1
hsa:4041	hsa:7976	0	1
hsa:4041	hsa:8321	0	1
hsa:4041	hsa:8322	0	1
hsa:4041	hsa:8323	0	1
hsa:4041	hsa:8324	0	1
hsa:4041	hsa:8325	0	1
hsa:4041	hsa:8326	0	1
hsa:4040	hsa:4041	0	1
hsa:4040	hsa:11211	0	1
hsa:4040	hsa:2535	0	1
hsa:4040	hsa:7855	0	1
hsa:4040	hsa:7976	0	1
hsa:4040	hsa:8321	0	1
hsa:4040	hsa:8322	0	1
hsa:4040	hsa:8323	0	1
hsa:4040	hsa:8324	0	1
hsa:4040	hsa:8325	0	1
hsa:4040	hsa:8326	0	1
hsa:6198	hsa:6199	0	1
hsa:10912	hsa:1647	0	1
hsa:10912	hsa:4616	0	1
hsa:1647	hsa:4616	0	1
hsa:1857	hsa:2932	0	1
hsa:1857	hsa:10023	0	1
hsa:1857	hsa:23401	0	1
hsa:81029	hsa:89780	0	1
hsa:81029	hsa:4040	0	1
hsa:81029	hsa:4041	0	1
hsa:89780	hsa:4040	0	1
hsa:89780	hsa:4041	0	1
hsa:7484	hsa:80326	0	1
hsa:7484	hsa:81029	0	1
hsa:7484	hsa:89780	0	1
hsa:7484	hsa:4040	0	1
hsa:7484	hsa:4041	0	1
hsa:1496	hsa:29119	0	1
hsa:1495	hsa:1496	0	1
hsa:1495	hsa:29119	0	1
hsa:7157	hsa:51426	0	1
hsa:7157	hsa:1643	0	1
hsa:7157	hsa:578	0	1
hsa:7157	hsa:581	0	1
hsa:7157	hsa:10912	0	1
hsa:7157	hsa:1647	0	1
hsa:7157	hsa:4616	0	1
hsa:7157	hsa:1026	0	1
hsa:7157	hsa:596	0	1
hsa:1856	hsa:1857	0	1
hsa:1856	hsa:2932	0	1
hsa:1856	hsa:10023	0	1
hsa:1856	hsa:23401	0	1
hsa:80326	hsa:81029	0	1
hsa:80326	hsa:89780	0	1
hsa:80326	hsa:4040	0	1
hsa:80326	hsa:4041	0	1
hsa:1855	hsa:1856	0	1
hsa:1855	hsa:1857	0	1
hsa:1855	hsa:2932	0	1
hsa:1855	hsa:10023	0	1
hsa:1855	hsa:23401	0	1
hsa:7482	hsa:7483	0	1
hsa:7482	hsa:7484	0	1
hsa:7482	hsa:80326	0	1
hsa:7482	hsa:81029	0	1
hsa:7482	hsa:89780	0	1
hsa:7482	hsa:4040	0	1
hsa:7482	hsa:4041	0	1
hsa:7483	hsa:7484	0	1
hsa:7483	hsa:80326	0	1
hsa:7483	hsa:81029	0	1
hsa:7483	hsa:89780	0	1
hsa:7483	hsa:4040	0	1
hsa:7483	hsa:4041	0	1
hsa:7480	hsa:7481	0	1
hsa:7480	hsa:7482	0	1
hsa:7480	hsa:7483	0	1
hsa:7480	hsa:7484	0	1
hsa:7480	hsa:80326	0	1
hsa:7480	hsa:81029	0	1
hsa:7480	hsa:89780	0	1
hsa:7480	hsa:4040	0	1
hsa:7480	hsa:4041	0	1
hsa:7481	hsa:7482	0	1
hsa:7481	hsa:7483	0	1
hsa:7481	hsa:7484	0	1
hsa:7481	hsa:80326	0	1
hsa:7481	hsa:81029	0	1
hsa:7481	hsa:89780	0	1
hsa:7481	hsa:4040	0	1
hsa:7481	hsa:4041	0	1
hsa:999	hsa:1499	0	1
hsa:999	hsa:1499	0	1
hsa:999	hsa:3728	0	1
hsa:999	hsa:1495	0	1
hsa:999	hsa:1496	0	1
hsa:999	hsa:29119	0	1
hsa:7478	hsa:7479	0	1
hsa:7478	hsa:7480	0	1
hsa:7478	hsa:7481	0	1
hsa:7478	hsa:7482	0	1
hsa:7478	hsa:7483	0	1
hsa:7478	hsa:7484	0	1
hsa:7478	hsa:80326	0	1
hsa:7478	hsa:81029	0	1
hsa:7478	hsa:89780	0	1
hsa:7478	hsa:4040	0	1
hsa:7478	hsa:4041	0	1
hsa:7479	hsa:7480	0	1
hsa:7479	hsa:7481	0	1
hsa:7479	hsa:7482	0	1
hsa:7479	hsa:7483	0	1
hsa:7479	hsa:7484	0	1
hsa:7479	hsa:80326	0	1
hsa:7479	hsa:81029	0	1
hsa:7479	hsa:89780	0	1
hsa:7479	hsa:4040	0	1
hsa:7479	hsa:4041	0	1
hsa:1499	hsa:51176	0	1
hsa:1499	hsa:6932	0	1
hsa:1499	hsa:6934	0	1
hsa:1499	hsa:83439	0	1
hsa:7476	hsa:7477	0	1
hsa:7476	hsa:7478	0	1
hsa:7476	hsa:7479	0	1
hsa:7476	hsa:7480	0	1
hsa:7476	hsa:7481	0	1
hsa:7476	hsa:7482	0	1
hsa:7476	hsa:7483	0	1
hsa:7476	hsa:7484	0	1
hsa:7476	hsa:80326	0	1
hsa:7476	hsa:81029	0	1
hsa:7476	hsa:89780	0	1
hsa:7476	hsa:4040	0	1
hsa:7476	hsa:4041	0	1
hsa:83439	hsa:595	0	1
hsa:83439	hsa:4609	0	1
hsa:7477	hsa:7478	0	1
hsa:7477	hsa:7479	0	1
hsa:7477	hsa:7480	0	1
hsa:7477	hsa:7481	0	1
hsa:7477	hsa:7482	0	1
hsa:7477	hsa:7483	0	1
hsa:7477	hsa:7484	0	1
hsa:7477	hsa:80326	0	1
hsa:7477	hsa:81029	0	1
hsa:7477	hsa:89780	0	1
hsa:7477	hsa:4040	0	1
hsa:7477	hsa:4041	0	1
