Start	End	Direction	Weight
hsa:1398	hsa:5291	0	1
hsa:1398	hsa:5293	0	1
hsa:1398	hsa:5295	0	1
hsa:1398	hsa:5296	0	1
hsa:1398	hsa:8503	0	1
hsa:1399	hsa:5295	0	1
hsa:1399	hsa:5296	0	1
hsa:1399	hsa:8503	0	1
hsa:1399	hsa:5290	0	1
hsa:1399	hsa:5291	0	1
hsa:1399	hsa:5293	0	1
hsa:53358	hsa:6464	0	1
hsa:25759	hsa:399694	0	1
hsa:25759	hsa:53358	0	1
hsa:25759	hsa:6464	0	1
hsa:1870	hsa:1871	0	1
hsa:1870	hsa:5925	0	1
hsa:399694	hsa:53358	0	1
hsa:399694	hsa:6464	0	1
hsa:1871	hsa:5925	0	1
