Start	End	Direction	Weight
hsa:5154	hsa:5155	0	1
hsa:5154	hsa:5156	0	1
hsa:5154	hsa:5159	0	1
hsa:5594	hsa:5595	0	1
hsa:810	hsa:91860	0	1
hsa:810	hsa:57118	0	1
hsa:810	hsa:57172	0	1
hsa:810	hsa:814	0	1
hsa:810	hsa:815	0	1
hsa:810	hsa:816	0	1
hsa:810	hsa:817	0	1
hsa:810	hsa:818	0	1
hsa:810	hsa:8536	0	1
hsa:5605	hsa:5594	0	1
hsa:5605	hsa:5595	0	1
hsa:91860	hsa:57118	0	1
hsa:91860	hsa:57172	0	1
hsa:91860	hsa:814	0	1
hsa:91860	hsa:815	0	1
hsa:91860	hsa:816	0	1
hsa:91860	hsa:817	0	1
hsa:91860	hsa:818	0	1
hsa:91860	hsa:8536	0	1
hsa:5604	hsa:5605	0	1
hsa:5604	hsa:5594	0	1
hsa:5604	hsa:5595	0	1
hsa:805	hsa:808	0	1
hsa:805	hsa:810	0	1
hsa:805	hsa:91860	0	1
hsa:805	hsa:57118	0	1
hsa:805	hsa:57172	0	1
hsa:805	hsa:814	0	1
hsa:805	hsa:815	0	1
hsa:805	hsa:816	0	1
hsa:805	hsa:817	0	1
hsa:805	hsa:818	0	1
hsa:805	hsa:8536	0	1
hsa:808	hsa:810	0	1
hsa:808	hsa:91860	0	1
hsa:808	hsa:57118	0	1
hsa:808	hsa:57172	0	1
hsa:808	hsa:814	0	1
hsa:808	hsa:815	0	1
hsa:808	hsa:816	0	1
hsa:808	hsa:817	0	1
hsa:808	hsa:818	0	1
hsa:808	hsa:8536	0	1
